Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Sc,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Educ,Family_Income,Stress_Level (1-10)
S881,Sara,Williams,student881@univ.edu,Male,19,CS,72.31,84,70,89.51,94.87,43.28,97.05,44.09,B,25.2,No,No,Master's,High,3
S882,Omar,Johnson,student882@univ.edu,Male,19,Engineering,80.19,69,50,58.37,69.71,56.27,97.17,85.71,B,20.8,No,Yes,None,Medium,2
S883,Ali,Brown,student883@univ.edu,Male,23,Engineering,77.13,82,66,90.47,71.83,50.3,70.24,53.42,B,24.0,Yes,No,Bachelor's,High,10
S884,Maria,Jones,student884@univ.edu,Male,23,Mathematics,53.04,93,88,61.3,51.21,16.4,74.23,54.8,F,15.4,No,No,PhD,High,2
S885,Sara,Johnson,student885@univ.edu,Female,21,Mathematics,73.34,45,83,92.69,95.24,40.1,93.42,46.91,A,17.0,No,Yes,High School,High,6
S886,Ahmed,Brown,student886@univ.edu,Female,23,Business,69.5,84,54,78.75,67.73,15.02,71.17,45.68,F,11.5,No,Yes,High School,Low,10
S887,Maria,Jones,student887@univ.edu,Female,21,Engineering,92.43,68,67,86.6,90.78,70.26,63.71,91.28,A,20.4,Yes,No,None,Medium,1
S888,John,Smith,student888@univ.edu,Female,19,CS,72.73,64,91,68.23,59.67,79.2,69.56,72.13,A,10.5,Yes,Yes,PhD,Medium,8
S889,John,Williams,student889@univ.edu,Male,24,Engineering,81.09,58,84,88.79,81.98,39.6,93.11,70.79,A,23.8,No,No,PhD,Low,2
S890,Sara,Davis,student890@univ.edu,Male,20,Business,94.03,99,65,70.3,72.86,64.76,72.18,93.09,B,5.4,Yes,No,High School,Low,9
S891,Omar,Davis,student891@univ.edu,Male,22,Mathematics,65.32,79,49,60.69,75.79,21.84,56.79,67.93,C,10.1,Yes,Yes,None,High,4
S892,Emma,Davis,student892@univ.edu,Female,19,CS,52.26,74,47,76.36,93.5,23.2,83.13,43.4,B,14.9,Yes,Yes,None,Medium,3
S893,Ahmed,Smith,student893@univ.edu,Male,21,Mathematics,64.36,88,69,81.72,64.79,17.79,75.79,47.69,B,26.2,Yes,Yes,Master's,High,7
S894,Liam,Johnson,student894@univ.edu,Female,23,Business,91.51,45,48,99.02,73.83,99.43,74.64,72.15,D,21.1,Yes,No,PhD,Low,6
S895,Maria,Smith,student895@univ.edu,Male,19,Engineering,94.92,89,91,96.14,98.77,18.94,88.82,77.16,C,20.5,Yes,No,PhD,High,9
S896,Emma,Jones,student896@univ.edu,Female,20,Engineering,67.78,97,93,91.9,86.32,77.67,87.24,57.68,F,29.2,No,No,PhD,Low,6
S897,Ali,Davis,student897@univ.edu,Male,21,Mathematics,74.87,88,67,51.51,71.55,52.39,87.78,89.81,C,11.0,Yes,Yes,PhD,Low,1
S898,Ahmed,Smith,student898@univ.edu,Female,22,Mathematics,97.43,90,97,50.59,62.64,31.78,63.4,69.76,A,13.5,No,Yes,High School,High,3
S899,Ahmed,Davis,student899@univ.edu,Female,20,Engineering,61.33,62,91,83.39,56.07,82.81,66.92,98.55,D,21.8,Yes,Yes,PhD,High,4
S900,Omar,Davis,student900@univ.edu,Male,23,Engineering,69.59,49,72,57.05,64.98,39.93,52.95,81.21,A,16.8,No,No,High School,Medium,8
S901,Emma,Brown,student901@univ.edu,Male,22,Business,86.95,96,56,83.21,79.68,41.82,77.73,64.12,A,19.8,Yes,Yes,Bachelor's,Low,9
S902,Omar,Brown,student902@univ.edu,Female,20,Mathematics,87.74,68,44,94.27,94.2,65.97,65.51,62.9,B,11.4,Yes,Yes,Bachelor's,High,3
S903,Sara,Jones,student903@univ.edu,Male,23,CS,82.97,87,49,79.21,88.69,85.41,56.27,82.2,C,24.4,Yes,No,None,High,9
S904,Emma,Jones,student904@univ.edu,Female,18,Engineering,53.61,88,70,71.34,68.61,68.13,74.55,63.58,F,22.8,No,Yes,None,Medium,9
S905,John,Johnson,student905@univ.edu,Female,24,Mathematics,52.87,51,67,51.58,72.04,80.92,89.85,41.99,F,14.8,No,No,High School,Medium,6
S906,John,Jones,student906@univ.edu,Male,21,CS,98.87,43,99,55.27,69.69,52.19,93.03,96.49,C,21.9,Yes,No,Master's,Low,9
S907,Liam,Davis,student907@univ.edu,Male,24,Mathematics,68.58,80,63,86.98,66.87,96.89,57.97,52.12,B,28.5,Yes,No,PhD,High,6
S908,Ali,Smith,student908@univ.edu,Female,24,Mathematics,74.55,62,88,94.95,58.03,59.16,55.66,73.27,F,26.7,Yes,No,High School,High,10
S909,Ali,Williams,student909@univ.edu,Female,22,Engineering,54.99,82,44,83.38,81.69,2.54,58.81,95.19,D,29.2,Yes,Yes,High School,High,7
S910,Maria,Jones,student910@univ.edu,Female,20,Engineering,93.79,76,72,72.79,98.41,47.17,53.76,79.64,D,19.1,Yes,Yes,PhD,Low,3
S911,Sara,Smith,student911@univ.edu,Male,20,CS,63.06,95,47,62.69,89.13,17.94,53.47,61.0,F,24.0,Yes,No,Bachelor's,Medium,9
S912,John,Smith,student912@univ.edu,Female,20,Mathematics,79.78,43,67,52.27,54.75,12.46,50.7,88.5,C,25.0,Yes,Yes,PhD,Low,5
S913,Ahmed,Williams,student913@univ.edu,Female,19,Engineering,83.71,58,88,63.35,75.86,42.72,53.88,82.61,C,24.5,Yes,Yes,High School,Low,9
S914,Ahmed,Smith,student914@univ.edu,Female,18,Mathematics,50.01,78,46,84.7,66.27,52.54,95.96,51.23,C,14.2,No,Yes,Bachelor's,Medium,1
S915,Maria,Brown,student915@univ.edu,Female,20,CS,59.47,76,95,75.24,96.87,20.77,96.18,79.99,B,27.9,Yes,Yes,High School,High,8
S916,Emma,Williams,student916@univ.edu,Female,18,Engineering,95.79,98,97,75.57,50.3,70.65,96.53,42.31,A,24.2,Yes,Yes,PhD,Low,10
S917,Omar,Brown,student917@univ.edu,Male,22,Engineering,55.92,62,55,58.15,97.15,56.5,57.82,98.45,F,22.8,Yes,Yes,PhD,Low,10
S918,Ali,Johnson,student918@univ.edu,Male,22,Mathematics,65.62,55,44,90.38,73.38,81.63,68.69,92.45,C,7.4,Yes,No,Bachelor's,Low,5
S919,Ali,Johnson,student919@univ.edu,Male,19,Business,81.05,66,83,71.82,62.54,9.32,54.63,50.95,D,17.0,No,No,PhD,Medium,6
S920,Maria,Johnson,student920@univ.edu,Female,18,CS,87.22,61,81,74.56,58.94,67.53,67.11,82.97,C,27.1,Yes,No,Bachelor's,Low,6
S921,Liam,Brown,student921@univ.edu,Male,23,Business,92.52,51,42,87.72,90.44,69.93,93.35,54.59,A,12.9,Yes,Yes,Master's,Medium,7
S922,Maria,Davis,student922@univ.edu,Female,19,CS,96.01,75,81,77.57,55.42,4.36,91.37,86.29,B,29.0,Yes,Yes,PhD,Medium,10
S923,Ahmed,Smith,student923@univ.edu,Female,24,Business,63.76,55,48,85.65,83.45,89.99,99.61,82.62,B,9.0,No,No,Master's,Medium,10
S924,John,Jones,student924@univ.edu,Male,21,Mathematics,57.46,68,65,96.04,79.89,12.31,63.64,76.47,B,21.5,No,Yes,Master's,High,10
S925,Emma,Williams,student925@univ.edu,Female,20,Mathematics,55.37,86,76,88.22,79.01,22.67,73.01,65.95,B,8.4,Yes,Yes,PhD,High,3
S926,Emma,Smith,student926@univ.edu,Female,18,CS,65.46,77,92,93.09,73.82,7.79,54.08,40.5,F,16.3,Yes,No,Master's,Medium,7
S927,Maria,Jones,student927@univ.edu,Female,22,CS,98.9,75,96,85.5,74.39,65.35,79.83,72.52,C,13.6,Yes,No,None,Low,3
S928,Sara,Brown,student928@univ.edu,Male,24,Engineering,71.92,60,63,84.16,60.91,55.47,73.62,61.24,F,27.2,Yes,No,Master's,High,1
S929,Sara,Brown,student929@univ.edu,Female,22,CS,72.55,59,98,77.44,98.65,28.16,72.31,80.67,F,13.1,No,No,Master's,High,10
S930,Maria,Brown,student930@univ.edu,Female,21,Business,53.68,75,83,83.63,87.33,75.57,89.72,90.6,C,23.4,Yes,Yes,High School,Medium,6
S931,Liam,Davis,student931@univ.edu,Male,22,Mathematics,82.34,73,52,50.96,53.52,30.99,75.42,87.67,A,29.3,Yes,Yes,Master's,Low,1
S932,Maria,Davis,student932@univ.edu,Female,22,Business,75.43,67,69,86.1,84.43,49.36,75.42,44.89,D,13.3,Yes,Yes,None,Medium,3
S933,Ahmed,Brown,student933@univ.edu,Female,24,CS,96.1,40,52,87.82,53.78,68.45,63.26,47.64,C,8.4,Yes,Yes,High School,High,10
S934,Liam,Smith,student934@univ.edu,Female,19,Engineering,64.45,52,86,67.13,89.35,43.3,85.84,78.07,C,10.3,No,No,Master's,Medium,6
S935,Liam,Davis,student935@univ.edu,Male,20,CS,51.74,46,45,88.08,74.57,35.9,69.88,43.13,F,6.7,Yes,No,Master's,High,10
S936,Maria,Davis,student936@univ.edu,Male,24,Mathematics,59.53,88,54,85.1,72.08,63.36,55.71,62.51,F,5.2,Yes,Yes,PhD,Low,5
S937,Maria,Davis,student937@univ.edu,Female,23,Mathematics,86.72,78,63,77.92,55.38,17.89,76.0,45.14,F,26.5,No,No,PhD,Low,10
S938,Ali,Smith,student938@univ.edu,Male,19,CS,96.4,55,86,76.61,61.31,40.1,79.22,95.47,F,16.8,Yes,Yes,High School,Low,4
S939,Liam,Williams,student939@univ.edu,Male,18,Business,94.72,47,68,94.69,67.5,27.81,63.51,68.61,D,11.8,Yes,Yes,Bachelor's,High,2
S940,Ali,Smith,student940@univ.edu,Male,23,Mathematics,54.82,96,55,65.29,69.55,89.95,91.27,83.87,B,7.2,Yes,Yes,None,Low,4
S941,Ahmed,Davis,student941@univ.edu,Female,23,Business,93.02,65,43,89.39,85.81,92.0,54.13,98.33,B,23.1,No,No,High School,Low,3
S942,Maria,Jones,student942@univ.edu,Male,23,Engineering,88.67,41,67,61.51,55.56,83.51,75.72,70.51,C,21.6,No,Yes,PhD,High,6
S943,Liam,Davis,student943@univ.edu,Male,19,Engineering,80.55,45,65,72.61,72.82,35.48,79.09,51.01,D,25.8,Yes,No,PhD,Medium,10
S944,Liam,Davis,student944@univ.edu,Female,20,Engineering,81.9,84,76,75.93,92.78,0.58,75.47,93.26,A,9.4,Yes,No,PhD,Medium,1
S945,Maria,Williams,student945@univ.edu,Male,20,Engineering,90.79,43,90,71.18,67.27,79.6,85.5,51.88,F,6.7,Yes,No,High School,High,7
S946,Sara,Jones,student946@univ.edu,Male,20,Engineering,52.15,47,55,66.96,59.2,84.88,66.1,93.2,D,28.3,No,Yes,Master's,Low,4
S947,Liam,Johnson,student947@univ.edu,Female,21,Mathematics,94.99,86,61,62.28,93.67,80.95,66.33,61.31,D,12.8,Yes,No,Bachelor's,Low,10
S948,Maria,Williams,student948@univ.edu,Male,21,Mathematics,65.09,83,96,69.43,50.24,72.47,89.28,75.89,F,29.7,Yes,No,Bachelor's,Medium,2
S949,Liam,Jones,student949@univ.edu,Male,24,CS,62.77,81,71,91.4,56.13,51.1,74.35,93.83,D,29.6,No,No,None,Medium,2
S950,Omar,Williams,student950@univ.edu,Female,24,Business,76.75,53,50,55.15,71.65,9.38,59.21,85.33,B,17.8,No,No,Master's,Medium,3
S951,John,Smith,student951@univ.edu,Male,21,Engineering,82.22,97,86,55.85,76.82,36.61,74.48,84.97,C,28.3,No,No,Master's,Medium,7
S952,Ali,Williams,student952@univ.edu,Male,22,Mathematics,87.28,69,76,72.52,92.45,41.66,73.96,86.85,F,12.6,No,No,High School,Medium,7
S953,Ali,Jones,student953@univ.edu,Male,24,CS,98.91,64,43,82.54,66.47,96.4,69.34,66.66,D,13.4,Yes,No,High School,High,8
S954,Ahmed,Brown,student954@univ.edu,Female,24,Engineering,62.73,83,66,96.68,59.0,87.33,61.89,62.84,B,25.9,Yes,No,High School,High,2
S955,Emma,Jones,student955@univ.edu,Female,18,Engineering,86.04,78,70,63.2,77.51,74.31,78.47,82.02,C,11.6,Yes,Yes,Bachelor's,Medium,2
S956,Maria,Johnson,student956@univ.edu,Female,18,Mathematics,61.85,44,77,93.26,59.25,23.2,53.14,81.91,D,5.8,No,Yes,Master's,Low,4
S957,Sara,Johnson,student957@univ.edu,Female,21,Business,54.76,89,45,86.83,52.81,64.93,67.08,98.51,F,5.3,Yes,No,High School,Medium,1
S958,Ahmed,Johnson,student958@univ.edu,Female,20,Business,76.93,99,62,95.72,93.33,96.0,61.04,53.94,C,13.2,No,No,Master's,Low,5
S959,Ali,Davis,student959@univ.edu,Male,19,CS,76.1,76,48,94.35,74.64,25.13,80.15,60.27,D,27.5,Yes,No,PhD,Medium,10
S960,John,Williams,student960@univ.edu,Male,19,Business,92.66,71,71,52.3,83.36,43.3,58.64,47.02,F,26.8,Yes,Yes,Bachelor's,High,9
S961,Liam,Brown,student961@univ.edu,Male,21,Mathematics,96.49,63,47,76.59,62.29,0.98,80.85,90.83,A,25.1,No,Yes,PhD,High,9
S962,Ali,Davis,student962@univ.edu,Female,24,Engineering,86.98,51,92,97.47,51.86,78.35,72.17,56.98,A,12.2,No,No,Master's,High,8
S963,Omar,Smith,student963@univ.edu,Female,22,Mathematics,96.1,48,58,50.27,77.41,56.46,62.07,62.41,F,29.8,No,No,High School,High,6
S964,Omar,Davis,student964@univ.edu,Female,19,Engineering,94.85,58,46,79.16,86.95,16.5,74.68,72.37,A,13.2,Yes,No,None,Low,6
S965,Emma,Jones,student965@univ.edu,Female,20,Mathematics,93.43,89,69,95.06,73.32,65.04,54.5,64.3,F,21.3,No,Yes,None,High,8
S966,Emma,Davis,student966@univ.edu,Male,19,CS,58.42,58,83,76.74,96.88,43.0,92.65,99.56,F,11.3,Yes,No,PhD,Low,2
S967,Emma,Williams,student967@univ.edu,Male,23,Engineering,77.64,63,89,86.42,59.2,69.38,62.35,82.55,B,12.6,Yes,No,Master's,Medium,6
S968,Liam,Brown,student968@univ.edu,Male,20,CS,86.22,66,58,65.59,62.44,96.09,77.55,80.35,C,16.7,Yes,Yes,Bachelor's,Medium,1
S969,Omar,Brown,student969@univ.edu,Female,21,Engineering,84.61,71,62,72.46,97.65,6.49,84.84,96.62,C,14.9,No,No,High School,High,9
S970,Ali,Jones,student970@univ.edu,Female,20,Engineering,64.47,56,63,99.15,87.13,96.71,85.17,75.44,D,25.4,No,Yes,PhD,High,6
S971,Ali,Davis,student971@univ.edu,Male,20,Business,57.07,47,56,62.44,60.24,45.71,61.26,50.37,A,15.1,No,Yes,None,Medium,6
S972,Liam,Johnson,student972@univ.edu,Female,21,Business,90.07,60,98,87.82,63.23,7.66,99.17,50.63,C,24.0,Yes,Yes,None,High,9
S973,Sara,Davis,student973@univ.edu,Female,24,Engineering,60.12,87,42,89.91,56.05,17.94,57.2,73.95,D,28.7,No,No,PhD,High,4
S974,Ahmed,Williams,student974@univ.edu,Female,21,CS,82.5,59,93,81.91,71.28,67.29,78.95,83.69,F,7.7,No,No,None,Low,10
S975,Ahmed,Brown,student975@univ.edu,Female,22,Business,85.19,73,53,71.56,84.41,35.72,96.35,99.48,D,22.8,No,Yes,Bachelor's,High,3
S976,Ahmed,Jones,student976@univ.edu,Male,23,Business,90.07,61,77,83.47,86.89,10.47,98.0,95.46,C,17.8,Yes,Yes,Bachelor's,Low,8
S977,Maria,Jones,student977@univ.edu,Female,18,Mathematics,56.34,91,67,90.73,53.48,5.64,89.13,62.91,D,12.2,No,Yes,High School,Low,5
S978,Maria,Smith,student978@univ.edu,Female,20,CS,78.05,54,92,98.22,90.03,28.52,54.41,92.96,C,13.9,No,Yes,Bachelor's,High,6
S979,John,Johnson,student979@univ.edu,Male,22,Business,71.97,94,56,80.87,65.23,23.47,91.88,82.68,F,11.4,No,Yes,High School,Medium,8
S980,John,Smith,student980@univ.edu,Female,20,CS,81.32,93,80,52.26,72.78,1.15,56.61,76.91,F,23.1,No,Yes,None,Medium,6
S981,Omar,Brown,student981@univ.edu,Female,20,Engineering,56.76,61,78,97.78,94.06,54.45,72.98,68.8,C,20.6,No,Yes,None,Low,8
S982,Ali,Davis,student982@univ.edu,Male,24,CS,80.31,56,82,93.35,80.22,38.48,91.15,85.57,C,21.9,Yes,No,High School,Low,3
S983,Ahmed,Jones,student983@univ.edu,Male,24,Mathematics,76.81,96,76,72.28,90.85,58.81,90.52,84.71,C,24.2,No,Yes,None,High,7
S984,Maria,Davis,student984@univ.edu,Female,18,Business,85.41,86,67,59.9,86.94,21.23,58.81,72.4,B,24.3,No,Yes,Bachelor's,High,2
S985,Ahmed,Smith,student985@univ.edu,Female,18,CS,98.46,63,77,91.51,91.81,94.44,86.21,86.57,C,24.3,Yes,Yes,Bachelor's,High,5
S986,Emma,Smith,student986@univ.edu,Female,22,CS,86.49,61,99,50.35,84.08,74.12,91.91,60.92,B,10.7,No,Yes,None,High,8
S987,Liam,Davis,student987@univ.edu,Male,24,Engineering,59.78,93,54,97.03,58.74,78.73,56.33,52.71,C,25.9,Yes,No,High School,Medium,1
S988,Sara,Johnson,student988@univ.edu,Female,24,Engineering,81.97,81,71,85.22,97.09,14.65,68.05,98.31,B,15.8,Yes,Yes,None,Medium,5
S989,John,Brown,student989@univ.edu,Male,21,CS,92.12,59,43,80.47,73.87,9.95,85.99,69.24,F,14.4,No,Yes,None,Low,4
S990,John,Smith,student990@univ.edu,Male,23,Business,86.08,59,79,88.93,58.03,92.14,86.3,81.88,C,24.0,Yes,No,None,Low,2
S991,Sara,Williams,student991@univ.edu,Male,21,CS,74.5,75,65,86.78,69.12,31.13,72.41,48.95,F,16.8,No,No,Bachelor's,High,4
S992,John,Jones,student992@univ.edu,Male,23,Engineering,69.91,94,53,75.88,76.94,10.59,68.45,77.52,B,12.1,Yes,Yes,High School,Low,3
S993,Maria,Brown,student993@univ.edu,Female,21,Mathematics,89.13,58,88,95.12,91.87,49.39,82.28,40.19,B,16.1,No,No,Master's,Medium,7
S994,Emma,Williams,student994@univ.edu,Male,19,Business,85.63,93,75,71.3,62.19,19.91,92.43,47.89,A,22.5,Yes,No,Bachelor's,Low,7
S995,Maria,Smith,student995@univ.edu,Male,23,Business,84.78,85,43,90.3,57.69,65.97,50.54,67.75,B,22.1,Yes,No,Bachelor's,High,4
S996,John,Jones,student996@univ.edu,Male,21,CS,55.26,99,92,74.95,71.81,39.87,80.89,66.82,A,9.2,Yes,No,Bachelor's,High,10
S997,Omar,Brown,student997@univ.edu,Female,22,Business,83.53,62,69,96.78,57.61,93.43,88.62,97.15,A,16.8,No,Yes,Bachelor's,High,1
S998,Ali,Davis,student998@univ.edu,Female,23,Engineering,85.11,80,42,90.97,59.81,28.78,76.68,99.2,D,14.9,Yes,Yes,PhD,Medium,2
S999,Ahmed,Johnson,student999@univ.edu,Male,22,Business,63.8,56,55,73.28,61.62,29.84,74.32,76.95,B,15.1,No,No,None,Medium,3
